id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
297,Springer Science and Business Media LLC,747392,TRUE,0.02604791060113033
301,Informa UK Limited,388014,TRUE,5.102908657935023e-4
286,Oxford University Press (OUP),355242,TRUE,0.1778027372889467
1121,JSTOR,322681,FALSE,0
374,Walter de Gruyter GmbH,220051,TRUE,0
78,Elsevier BV,135913,TRUE,0
56,Cambridge University Press (CUP),58876,TRUE,0
3821,Nomos Verlag,57972,TRUE,0
2984,Bloomsbury Academic,53999,TRUE,0
2432,IGI Global,32721,TRUE,0.9981968766235751
50,Brill,31799,TRUE,0
2918,Edward Elgar Publishing,27242,TRUE,0.004478378973643638
5471,Transcript Verlag,23866,TRUE,0.05178915612167938
9818,Atena Editora Edição de Livros Ltda,23598,TRUE,0
165,Bristol University Press,21767,TRUE,0.1601047457159921
7834,United Nations Publications,20131,FALSE,0
16089,Brill Deutschland GmbH,19290,TRUE,0
219,World Scientific Pub Co Pte Ltd,17545,TRUE,0
2399,OpenEdition,16887,TRUE,0
6055,Verlag C.H.Beck oHG,15287,TRUE,0
3774,IntechOpen,15274,TRUE,0.9787220112609663
1574,Atlantis Press SARL,15156,TRUE,0.0114806017418844
2273,CAIRN,14116,TRUE,0.0104137149334089
140,Emerald,13578,TRUE,0
7832,NYU Press,12842,TRUE,0.02554119296059804
4694,Sciencedomain International,11128,TRUE,0
5164,Yale University Press,10718,TRUE,0.1102817689867513
194,Georg Thieme Verlag KG,9995,TRUE,0.01840920460230115
11875,Even3,9145,TRUE,0.1235647895024604
408,University of California Press,9130,TRUE,0.001533406352683461
24862,Editora Cientifica Digital,8385,TRUE,0.2472271914132379
4359,Columbia University Press,8251,FALSE,0
281,MIT Press,8055,TRUE,0
4230,Manchester University Press,7706,TRUE,0
20809,Rutgers University Press,7148,FALSE,0
7437,IOS Press,7138,TRUE,0.9738021854861306
1963,Organisation for Economic Co-Operation and Development (OECD),6842,FALSE,0
1696,University of Toronto Press Inc. (UTPress),6339,TRUE,0
73,Duke University Press,6004,TRUE,0.07145236508994005
965,Bentham Science Publishers Ltd.,5865,TRUE,0.4976982097186701
1697,Carl Hanser Verlag,5802,FALSE,0
7597,Brepols Publishers NV,5113,TRUE,0
19460,Haufe-Lexware GmbH and Co. KG,4942,TRUE,0
793,Springer Publishing Company,4327,TRUE,0
12323,World Trade Organization,4116,FALSE,0
21860,Editora Poisson,4115,TRUE,0
2652,Harvard University Press,4112,FALSE,0
4434,Cornell University Press,4091,TRUE,0.8076264971889514
179,SAGE Publications,4084,TRUE,0
4802,Verlag Dr. Otto Schmidt,3991,FALSE,0
4759,University of Pennsylvania Press,3945,FALSE,0
16537,Pimenta Cultural,3871,TRUE,0.001808318264014467
1931,Edinburgh University Press,3793,TRUE,0.8022673345636699
23658,Editora Conhecimento Livre,3767,FALSE,0
250,EDP Sciences,3447,TRUE,0
266,IOP Publishing,3275,TRUE,0
27363,AYA Editora,3014,TRUE,0
292,Royal Society of Chemistry (RSC),2977,TRUE,0.6184077930802822
27115,Editora e-Publicar,2948,FALSE,0
11982,Publishing House Baltija Publishing,2944,TRUE,0.1891983695652174
16987,Vervuert Verlag oHG,2934,TRUE,0
28402,VDI Verlag GmbH,2930,TRUE,0
6036,RWS Verlag GmbH,2925,TRUE,0
34671,Seven Events,2826,TRUE,0.7423920736022647
1757,John Benjamins Publishing Company,2747,TRUE,0.2005824535857299
242,CABI Publishing,2740,TRUE,0.1963503649635036
3287,The Pennsylvania State University Press,2692,TRUE,0
9289,"Channel View Publications, Ltd.",2690,TRUE,0
29384,Editora Amplla,2507,TRUE,0.01316314319904268
200,University of Chicago Press,2490,FALSE,0
12270,Psychosozial-Verlag GmbH and Co. KG,2418,TRUE,0
26354,Rfb Editora,2397,FALSE,0
265,Institution of Engineering and Technology (IET),2390,TRUE,0
31705,Brill Osterreich GmbH,2388,FALSE,0
530,FapUNIFESP (SciELO),2368,TRUE,0
38456,Editora Pasteur,2354,TRUE,4.248088360237893e-4
28043,Editora Dialetica,2311,FALSE,0
417,American Academy of Pediatrics (AAP),2252,TRUE,0.07815275310834813
15,American Psychological Association (APA),2146,FALSE,0
3180,Amsterdam University Press,2133,TRUE,0.9146741678387248
4442,University of Texas Press,2086,FALSE,0
28327,Arco Editores,1968,TRUE,0.001524390243902439
30764,South Florida Publishing LLC,1935,TRUE,5.167958656330749e-4
39342,University of British Columbia Press,1920,FALSE,0
16894,Gorgias Press LLC,1861,FALSE,0
33854,Scientia Solucoes Digitais LTDA,1832,TRUE,0.3160480349344978
2165,Liverpool University Press,1803,TRUE,0.8191902384914032
3948,GN1 Sistemas e Publicacoes Ltd.,1771,TRUE,0
5425,University Press of Mississippi,1767,TRUE,0.7911714770797963
4923,Open Book Publishers,1761,TRUE,0.2884724588302101
16613,Realize Eventos Cientificos e Editora LTDA,1693,TRUE,0.9976373301831069
5556,Michigan State University Press,1681,TRUE,0
5267,"Vandenhoeck & Ruprecht GmbH & Co, KG",1658,FALSE,0
351,Society for Industrial & Applied Mathematics (SIAM),1651,FALSE,0
22549,Fundacao Fenix,1632,TRUE,0
4211,University of Warsaw,1618,TRUE,0.06983930778739184
26411,ICSP - New Science,1601,TRUE,6.246096189881324e-4
36593,Frank & Timme GmbH,1569,TRUE,0
10443,Editora CRV,1525,FALSE,0
3779,University of Minnesota Press,1444,FALSE,0
23025,Editora Inovar,1439,FALSE,0
3102,University of North Carolina Press (publisher),1409,TRUE,0.6912704045422285
3673,University of Illinois Press,1405,TRUE,0.5928825622775801
14,American Mathematical Society (AMS),1355,TRUE,0
25375,International Science Group,1295,TRUE,0
