id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
297,Springer Science and Business Media LLC,708804,TRUE,0.00846214186150191
301,Informa UK Limited,422975,TRUE,3.900939771854128e-4
1121,JSTOR,266793,FALSE,0
374,Walter de Gruyter GmbH,206486,TRUE,0
78,Elsevier BV,123412,TRUE,0
286,Oxford University Press (OUP),57225,TRUE,0.9418960244648318
56,Cambridge University Press (CUP),56858,TRUE,0
408,University of California Press,53591,TRUE,4.664962400403053e-4
9818,Atena Editora,38557,FALSE,0
3821,Nomos Verlag,37975,TRUE,0
2984,Bloomsbury Academic,35249,TRUE,0
2432,IGI Global,33361,TRUE,0.9980216420371092
50,Brill,31529,TRUE,0
4434,Cornell University Press,30559,TRUE,0.07418436467161885
20809,Rutgers University Press,22613,FALSE,0
250,EDP Sciences,21459,TRUE,0
5471,Transcript Verlag,20524,TRUE,0.004921068017930228
7834,United Nations Publications,18216,FALSE,0
6055,Verlag C.H.Beck oHG,15845,TRUE,0
219,World Scientific Pub Co Pte Lt,15803,TRUE,0
194,Georg Thieme Verlag KG,15058,TRUE,0.005246380661442423
3774,IntechOpen,14290,TRUE,0.3820853743876837
2918,Edward Elgar Publishing,14080,TRUE,0
4230,Manchester University Press,12177,TRUE,0.02258355916892502
140,Emerald,12039,TRUE,0
2399,OpenEdition,11778,TRUE,0
5267,"Vandenhoeck & Ruprecht GmbH & Co, KG",10689,FALSE,0
1963,Organisation for Economic Co-Operation and Development  (OECD),9079,FALSE,0
16089,Brill Deutschland GmbH,8521,TRUE,0
281,MIT Press - Journals,7909,TRUE,0
793,Springer Publishing Company,7598,TRUE,0
4359,Columbia University Press,7493,FALSE,0
311,Wiley,6846,TRUE,0
2273,CAIRN,6727,FALSE,0
73,Duke University Press,6187,TRUE,0
1696,University of Toronto Press Inc. (UTPress),6098,TRUE,0
4498,Boehlau Verlag Ges.m.b.H. & Co. KG,5432,FALSE,0
1697,Carl Hanser Verlag,5326,FALSE,0
21860,Editora Poisson,5238,FALSE,0
179,SAGE Publications,4777,TRUE,0
4802,Verlag Dr. Otto Schmidt,4606,FALSE,0
2652,Harvard University Press,4138,FALSE,0
3779,University of Minnesota Press,4115,FALSE,0
23658,Editora Conhecimento Livre,3904,FALSE,0
19460,Haufe-Lexware GmbH and Co. KG,3846,TRUE,0
3673,University of Illinois Press,3832,TRUE,0.2552192066805846
5668,Pegem Akademi Yayincilik Egitim Danismanlik Hizmetleri,3750,TRUE,0
24862,Editora Cientifica Digital,3734,FALSE,0
7597,Brepols Publishers NV,3660,TRUE,0
12270,Psychosozial Verlag,3257,TRUE,0
1757,John Benjamins Publishing Company,3217,TRUE,0
4694,Sciencedomain International,3004,TRUE,0
5465,Penguin Random House Verlagsgruppe GmbH,2825,TRUE,0
266,IOP Publishing,2815,FALSE,0
4759,University of Pennsylvania Press,2776,FALSE,0
242,CABI Publishing,2729,TRUE,0.8501282521069989
292,Royal Society of Chemistry (RSC),2636,TRUE,0
965,Bentham Science Publishers Ltd.,2466,TRUE,0.0105433901054339
12323,World Trade Organization,2426,FALSE,0
3287,The Pennsylvania State University Press,2313,FALSE,0
265,Institution of Engineering and Technology (IET),2243,FALSE,0
11875,Even3,2214,TRUE,0
16987,Vervuert Verlag oHG,2097,FALSE,0
5556,Michigan State University Press,2071,TRUE,0
165,Bristol University Press,2070,TRUE,1
10341,Princeton University Press,2067,TRUE,0.988388969521045
9289,"Channel View Publications, Ltd.",2029,TRUE,0
6036,RWS Verlag GmbH,2025,TRUE,0
15,American Psychological Association (APA),1919,FALSE,0
28402,VDI Verlag GmbH,1907,TRUE,0
16894,Gorgias Press LLC,1902,TRUE,0
1931,Edinburgh University Press,1869,TRUE,0.9973247726056715
16537,Pimenta Cultural,1737,TRUE,0.002878526194588371
11982,Publishing House Baltija Publishing,1692,TRUE,0.1199763593380615
14,American Mathematical Society (AMS),1684,TRUE,0
530,FapUNIFESP (SciELO),1630,TRUE,0
2165,Liverpool University Press,1589,TRUE,1
9495,British Small Animal Veterinary Association,1577,FALSE,0
4211,University of Warsaw,1548,TRUE,0.01808785529715762
3910,University Press of Colorado,1502,FALSE,0
7437,IOS Press,1485,TRUE,0.9454545454545455
351,Society for Industrial & Applied Mathematics (SIAM),1460,FALSE,0
14553,ASM International,1446,TRUE,0.1127247579529737
3180,Amsterdam University Press,1436,TRUE,0.9289693593314763
189,SPIE-Intl Soc Optical Eng,1293,FALSE,0
21873,Liha-Pres,1271,FALSE,0
4923,Open Book Publishers,1236,TRUE,0.09627831715210355
