id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
1121,JSTOR,12341,FALSE,0
301,Informa UK Limited,12318,TRUE,0
56,Cambridge University Press (CUP),3353,TRUE,0.9713689233522219
2984,Bloomsbury Academic,2664,TRUE,0
558,World Bank,2543,FALSE,0
3821,Nomos Verlag,2538,TRUE,0.9988179669030733
50,Brill,2135,TRUE,0
2030,"Peter Lang, International Academic Publishers",2080,TRUE,0.725
16089,Brill Deutschland GmbH,984,TRUE,0
311,Wiley,925,TRUE,0
219,World Scientific Pub Co Pte Ltd,891,TRUE,0
5471,Transcript Verlag,679,TRUE,1
6055,Verlag C.H.Beck oHG,589,TRUE,0
200,University of Chicago Press,509,FALSE,0
1963,Organisation for Economic Co-Operation and Development (OECD),501,FALSE,0
165,Bristol University Press,494,TRUE,0.4068825910931174
32956,utb GmbH,488,TRUE,1
6169,Universidad Santo Tomas,465,TRUE,0.821505376344086
4873,"Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)",437,TRUE,1
1959,Linkoping University Electronic Press,407,TRUE,0.01228501228501229
2101,Duncker & Humblot GmbH,397,TRUE,0
2393,University of Michigan Library,387,TRUE,0.0103359173126615
2399,OpenEdition,384,FALSE,0
194,Georg Thieme Verlag KG,343,TRUE,0
23880,Academician Publishing,341,TRUE,0
7834,United Nations Publications,324,FALSE,0
1697,Carl Hanser Verlag,310,FALSE,0
2918,Edward Elgar Publishing,306,TRUE,0.0196078431372549
4694,Sciencedomain International,287,TRUE,0
4230,Manchester University Press,282,TRUE,0
27363,AYA Editora,281,TRUE,0.003558718861209964
281,MIT Press,264,TRUE,0
8100,Sistema de Bibliotecas PUCP,252,TRUE,1
10523,Schwabe Verlagsgruppe AG,229,TRUE,0.9694323144104803
101,Hogrefe Publishing Group,214,TRUE,0.663551401869159
6952,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),214,TRUE,0
266,IOP Publishing,200,TRUE,0
1560,Indiana University Press,198,FALSE,0
19460,Haufe-Lexware GmbH and Co. KG,196,FALSE,0
