id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
297,Springer Science and Business Media LLC,762614,TRUE,0.03057378962358415
301,Informa UK Limited,420866,TRUE,0.00187708201660386
286,Oxford University Press (OUP),366313,TRUE,0.1799908821144759
1121,JSTOR,341060,FALSE,0
374,Walter de Gruyter GmbH,266554,TRUE,0
78,Elsevier BV,135553,TRUE,0
3821,Nomos Verlag,85744,TRUE,0
56,Cambridge University Press (CUP),48221,TRUE,0
2918,Edward Elgar Publishing,40984,TRUE,2.683974233847355e-4
2432,IGI Global,39175,TRUE,1
1574,Atlantis Press SARL,33720,FALSE,0
165,Bristol University Press,25735,TRUE,0.1459102389741597
5471,Transcript Verlag,23995,TRUE,0.03771619087309856
7834,United Nations Publications,20827,FALSE,0
2399,OpenEdition,19113,TRUE,0.07016167006749333
219,World Scientific Pub Co Pte Ltd,16227,TRUE,0
2273,CAIRN.INFO,15650,TRUE,0.05086261980830671
140,Emerald,14554,TRUE,0.1683386010718703
6055,Verlag C.H.Beck oHG,14246,TRUE,0
3774,IntechOpen,13982,TRUE,0.9848376484050922
11875,Even3,12738,TRUE,0.4066572460354844
9818,Atena Editora Edição de Livros Ltda,12258,TRUE,8.157937673356176e-5
7437,IOS Press,11349,TRUE,0.9950656445501807
4230,Manchester University Press,11231,TRUE,0
408,University of California Press,9678,TRUE,0.005889646621202728
4694,Sciencedomain International,9183,TRUE,0
5164,Yale University Press,8744,TRUE,0.05718206770356816
194,Georg Thieme Verlag KG,8080,TRUE,0.02351485148514851
281,MIT Press,7927,TRUE,0
4359,Columbia University Press,7848,FALSE,0
965,Bentham Science Publishers Ltd.,7195,TRUE,0.9861014593467686
37380,Selfypage Developers pvt ltd,6684,TRUE,0.993865948533812
24862,Editora Cientifica Digital,6613,TRUE,0.974293059125964
19460,Haufe-Lexware GmbH and Co. KG,6365,TRUE,0
7832,NYU Press,6183,FALSE,0
73,Duke University Press,6067,TRUE,0.5318938519861546
34671,Seven Events,5770,TRUE,0.9677642980935875
20809,Rutgers University Press,5723,FALSE,0
7597,Brepols Publishers NV,5522,TRUE,0
250,EDP Sciences,5240,TRUE,0
2984,Bloomsbury Academic,5236,TRUE,0
1696,University of Toronto Press Inc. (UTPress),5099,TRUE,0
1931,Edinburgh University Press,4780,TRUE,0.7518828451882845
38456,Editora Pasteur,4715,TRUE,2.120890774125133e-4
4434,Cornell University Press,4671,TRUE,0.6870049239991437
1697,Carl Hanser Verlag,4667,FALSE,0
27363,AYA Editora,4655,FALSE,0
1757,John Benjamins Publishing Company,4206,TRUE,0.4657631954350927
4802,Verlag Dr. Otto Schmidt,4149,TRUE,0
21860,Editora Poisson,3761,TRUE,0
28402,VDI Verlag GmbH,3609,TRUE,0
16537,Pimenta Cultural,3564,TRUE,5.611672278338945e-4
292,Royal Society of Chemistry (RSC),3404,TRUE,0.9156874265569918
37787,Özgür Yayınları,3262,TRUE,0.9972409564684243
3287,The Pennsylvania State University Press,3254,TRUE,0
31705,Brill Osterreich GmbH,3174,FALSE,0
12323,World Trade Organization,3167,FALSE,0
793,Springer Publishing Company,3132,TRUE,0
266,IOP Publishing,3084,TRUE,0
9289,"Channel View Publications, Ltd.",3016,TRUE,0
4759,University of Pennsylvania Press,3015,FALSE,0
179,SAGE Publications,2971,TRUE,0
2652,Harvard University Press,2936,FALSE,0
11982,Publishing House Baltija Publishing,2894,TRUE,0.1903939184519696
3180,Amsterdam University Press,2878,TRUE,0.5962473940236275
23658,Editora Conhecimento Livre,2801,FALSE,0
28043,Editora Dialetica,2799,FALSE,0
27115,Editora e-Publicar,2710,FALSE,0
242,CABI Publishing,2698,TRUE,0
36593,Frank & Timme GmbH,2629,TRUE,0.003423354887790034
29384,Editora Amplla,2628,TRUE,0.0015220700152207
417,American Academy of Pediatrics (AAP),2474,TRUE,0.05941794664510914
12270,Psychosozial-Verlag GmbH and Co. KG,2436,TRUE,0.004105090311986864
28327,Arco Editores,2436,TRUE,0.01149425287356322
51013,Bidge Yayınları,2424,FALSE,0
16613,Realize Eventos Cientificos e Editora LTDA,2423,TRUE,0.998349153941395
4442,University of Texas Press,2414,FALSE,0
23025,Editora Inovar,2360,FALSE,0
16987,Vervuert Verlag oHG,2358,TRUE,0
4923,Open Book Publishers,2352,TRUE,0.8550170068027211
5425,University Press of Mississippi,2320,TRUE,0.7353448275862069
7806,"Faculty of Philology, University of Belgrade",2222,FALSE,0
15,American Psychological Association (APA),2166,TRUE,0
30764,Brazilian Journals,2127,TRUE,0
16894,Gorgias Press LLC,2054,FALSE,0
358,Intellect,2015,TRUE,0
6036,RWS Verlag GmbH,2013,TRUE,0
26411,ICSP - New Science,1933,FALSE,0
3673,University of Illinois Press,1925,TRUE,0.6353246753246753
30674,Wissenschaftliche Verlagsgesellschaft mbH,1874,TRUE,0
23521,Erich Schmidt Verlag GmbH & Co. KG,1858,TRUE,0.003229278794402583
49661,Sociedad Española de Farmacia Hospitalaria,1809,FALSE,0
22549,Fundacao Fenix,1788,TRUE,0
21000,Verlag Julius Klinkhardt GmbH & Co. KG,1769,TRUE,0.6546071226681741
265,Institution of Engineering and Technology (IET),1721,TRUE,0
47725,Hatje Cantz Verlag,1721,TRUE,0
5556,Michigan State University Press,1703,TRUE,0
351,Society for Industrial & Applied Mathematics (SIAM),1680,FALSE,0
39342,University of British Columbia Press,1639,TRUE,0
26354,Rfb Editora,1612,TRUE,0
2049,Schlager Group,1608,TRUE,1
21822,Firenze University Press,1602,TRUE,0.9950062421972534
3380,Fordham University Press,1500,TRUE,0.6706666666666667
10443,Editora CRV,1477,FALSE,0
530,FapUNIFESP (SciELO),1476,TRUE,0
12144,Edizioni Ca Foscari,1450,TRUE,0.7482758620689655
26693,Editora Omnis Scientia,1416,FALSE,0
49821,"Editorial Colex, S. L.",1394,TRUE,0.9985652797704448
38378,"Dykinson, S.L.",1352,TRUE,0.006656804733727811
200,University of Chicago Press,1242,FALSE,0
9495,British Small Animal Veterinary Association,1220,FALSE,0
38192,All Sciences Proceedings,1196,TRUE,8.361204013377926e-4
4211,University of Warsaw,1185,TRUE,0.04388185654008439
2165,Liverpool University Press,1143,TRUE,0.7191601049868765
112,ISEAS - Yusof Ishak Institute,1134,FALSE,0
26840,V & V Editora,1124,FALSE,0
3111,AVES YAYINCILIK A.Ş.,1121,TRUE,0.9991079393398751
14,American Mathematical Society (AMS),1110,TRUE,0
894,American Society of Health-System Pharmacists,1108,FALSE,0
26283,Invepy y Asociados S.C.,1091,TRUE,0
3948,GN1 Sistemas e Publicacoes Ltd.,1079,TRUE,0
8044,Uniwersytet Lodzki (University of Lodz),1077,TRUE,0.7168059424326834
8939,ISTE Group,1071,TRUE,1
37923,Editora Academic,1067,TRUE,0.04217432052483599
3749,University Press of Florida,1065,TRUE,0.6892018779342723
5302,Harrassowitz Publishing House,1058,TRUE,0.1389413988657845
2101,Duncker & Humblot GmbH,1056,TRUE,0
23908,Université Bordeaux Montaigne,988,TRUE,0
4815,DETAIL Architecture GmbH,979,FALSE,0
9752,ANU Press,972,FALSE,0
11192,Istanbul University,932,TRUE,0
38069,Instituto Quero Saber,925,TRUE,0
5084,Ksiegarnia Akademicka Sp. z.o.o.,899,TRUE,0.8242491657397109
2363,The Research Center of the Slovenian Academy of Sciences and Arts (ZRC SAZU),883,TRUE,0
3102,University of North Carolina Press (publisher),882,TRUE,0.7052154195011338
316,American Chemical Society (ACS),880,TRUE,0
23781,Editora Artemis,862,TRUE,0
9747,A. M. Gorky Institute of World Literature of the Russian Academy of Sciences,851,TRUE,0.9929494712103408
8053,University of Maribor,845,TRUE,0.9893491124260355
51392,Deep Science Publishing,844,TRUE,0.9135071090047393
25375,International Science Group,833,TRUE,0
3910,University Press of Colorado,825,TRUE,0
3104,"Editora Edgard Blucher, Ltda.",812,TRUE,0
22598,Leiden University Press,796,TRUE,0
47940,Astra Ediciones,791,TRUE,0.9797724399494311
9951,Cappelen Damm AS - Cappelen Damm Akademisk,787,TRUE,1
27836,Epitaya Propriedade Intelectual e Editora LTDA,787,FALSE,0
8434,Wits University Press,774,TRUE,0
12295,Kharkiv National University of Radioelectronics,774,TRUE,0
22058,NORDEX Nonprofit Kft,774,TRUE,0.2118863049095607
30151,Smt Vimla Devi Education Society,749,TRUE,0.9292389853137517
7604,Scandinavian University Press,745,FALSE,0
