id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
78,Elsevier BV,1920746,TRUE,0
297,Springer Science and Business Media LLC,1441048,TRUE,0.091
311,Wiley,742609,TRUE,0
301,Informa UK Limited,725552,TRUE,0
263,Institute of Electrical and Electronics Engineers (IEEE),547449,TRUE,0.005
1968,MDPI AG,320171,TRUE,0.989
286,Oxford University Press (OUP),256428,TRUE,0.755
374,Walter de Gruyter GmbH,233823,TRUE,0.192
266,IOP Publishing,206877,FALSE,0
1121,JSTOR,205024,FALSE,0
179,SAGE Publications,178615,TRUE,0.74
276,Ovid Technologies (Wolters Kluwer Health),174984,TRUE,0.048
316,American Chemical Society (ACS),162541,TRUE,0.094
56,Cambridge University Press (CUP),128780,TRUE,0.33
17262,Qeios Ltd,103791,FALSE,0
292,Royal Society of Chemistry (RSC),97378,TRUE,0.865
1965,Frontiers Media SA,93876,TRUE,0.171
8761,Research Square,93455,TRUE,1
246,Cold Spring Harbor Laboratory,92217,TRUE,0.976
3145,Copernicus GmbH,88494,TRUE,0.465
194,Georg Thieme Verlag KG,81758,TRUE,0.314
239,BMJ,67073,TRUE,0.502
1963,Organisation for Economic Co-Operation and Development  (OECD),65851,FALSE,0
320,Association for Computing Machinery (ACM),65829,TRUE,0.016
140,Emerald,65298,TRUE,0.786
15934,Center for Open Science,57458,TRUE,0.996
317,AIP Publishing,55847,FALSE,0
408,University of California Press,55325,TRUE,0.042
98,Hindawi Limited,47705,TRUE,0.973
16,American Physical Society (APS),46434,FALSE,0
137,Pleiades Publishing Ltd,43791,TRUE,0.003
9060,Egypts Presidential Specialized Council for Education and Scientific Research,43566,TRUE,0.002
50,Brill,43526,TRUE,0.205
340,Public Library of Science (PLoS),43106,TRUE,0.15
2581,Medknow,42239,TRUE,0.001
2984,Bloomsbury Academic,40871,FALSE,0
250,EDP Sciences,40830,TRUE,0.964
1574,Atlantis Press,40792,FALSE,0
219,World Scientific Pub Co Pte Lt,40647,TRUE,0.519
530,FapUNIFESP (SciELO),40545,TRUE,0.643
189,SPIE-Intl Soc Optical Eng,38540,FALSE,0
3821,Nomos Verlag,37835,TRUE,0.099
16470,Case Journals,37571,FALSE,0
2399,OpenEdition,36998,FALSE,0
2432,IGI Global,36032,TRUE,0.922
9818,Atena Editora,33288,FALSE,0
378,Inderscience Publishers,33245,FALSE,0
285,The Optical Society,32343,FALSE,0
2258,Pensoft Publishers,32107,TRUE,0.163
147,Project Muse,31229,TRUE,0
1086,American Association for Cancer Research (AACR),30515,FALSE,0
77,The Electrochemical Society,29153,TRUE,0.005
21590,Blue Eyes Intelligence Engineering and Sciences Engineering and Sciences Publication - BEIESP,29025,TRUE,0.994
4434,Cornell University Press,28326,TRUE,0.059
7763,Worldwide Protein Data Bank,27299,FALSE,0
2273,CAIRN,26853,FALSE,0
965,Bentham Science Publishers Ltd.,26024,TRUE,0.816
4950,Faculty Opinions Ltd,25361,TRUE,0.001
15,American Psychological Association (APA),22975,FALSE,0
278,Mary Ann Liebert Inc,22501,TRUE,0.001
1096,IUCN,20995,TRUE,0.001
33,ASME International,20449,TRUE,0.971
265,Institution of Engineering and Technology (IET),19871,FALSE,0
4035,Diva Enterprises Private Limited,19518,FALSE,0
17106,The Russian Academy of Sciences,19124,TRUE,0.108
7834,United Nations Publications,19085,FALSE,0
233,American Society of Clinical Oncology (ASCO),18868,TRUE,0.899
895,Dove Medical Press Ltd.,18820,FALSE,0
