id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
78,Elsevier BV,2303834,TRUE,4.509873541236044e-4
297,Springer Science and Business Media LLC,1129658,TRUE,0.3234518765856569
311,Wiley,650832,TRUE,0.8030321188878236
1968,MDPI AG,592668,TRUE,0.9997266597825427
301,Informa UK Limited,337299,TRUE,2.016015464024501e-4
263,Institute of Electrical and Electronics Engineers (IEEE),237422,TRUE,2.611383949254913e-4
286,Oxford University Press (OUP),227718,TRUE,0.8528662644147585
276,Ovid Technologies (Wolters Kluwer Health),206641,TRUE,0.5780992155477374
179,SAGE Publications,190831,TRUE,0.8617415409446054
1965,Frontiers Media SA,183872,TRUE,0.9029542290288897
316,American Chemical Society (ACS),175075,TRUE,0
266,IOP Publishing,107345,TRUE,0.9926219199776422
9060,Egyptian Knowledge Bank,104429,TRUE,0.006090262283465321
292,Royal Society of Chemistry (RSC),100865,TRUE,0.8899320874436127
374,Walter de Gruyter GmbH,87298,TRUE,0.732491007812321
56,Cambridge University Press (CUP),64571,TRUE,0.7188056557897508
30764,Brazilian Journals,56082,TRUE,0.9994650690060982
250,EDP Sciences,53697,TRUE,0.9646721418328771
2273,CAIRN.INFO,51139,TRUE,0.3383132247404134
194,Georg Thieme Verlag KG,50980,TRUE,0.4505296194586112
16,American Physical Society (APS),49325,TRUE,0.1838215914850482
4945,Hans Publishers,49230,FALSE,0
340,Public Library of Science (PLoS),48104,TRUE,0.9393189755529686
140,Emerald,47850,TRUE,0.9628631138975967
2581,Medknow,42159,TRUE,0.7466495884627244
530,FapUNIFESP (SciELO),41207,TRUE,0.7345596621933167
239,BMJ,40794,TRUE,0.6807618767465804
317,AIP Publishing,40585,TRUE,0.9688308488357767
17914,Publishing House Helvetica (Publications),39501,TRUE,0.405103668261563
137,Pleiades Publishing Ltd,37741,TRUE,0.03834026655361543
378,Inderscience Publishers,34220,FALSE,0
147,Project MUSE,33644,TRUE,0.2643562002140055
23359,Omniscient Pte Ltd,33160,FALSE,0
2399,OpenEdition,29662,TRUE,0.4023666644191221
1086,American Association for Cancer Research (AACR),28287,TRUE,0.9729911266659595
4694,Sciencedomain International,26982,TRUE,0.970498851085909
219,World Scientific Pub Co Pte Ltd,24789,TRUE,0.914316834079632
32412,Darcy & Roy Press Co. Ltd.,24326,TRUE,1
965,Bentham Science Publishers Ltd.,22855,TRUE,0.9928680813826296
233,American Society of Clinical Oncology (ASCO),21902,TRUE,0.9490914071774267
32523,EWA Publishing,21704,TRUE,1
285,Optica Publishing Group,21553,TRUE,0.957639307752981
17106,The Russian Academy of Sciences,21178,TRUE,0.8476721125696477
278,Mary Ann Liebert Inc,21113,FALSE,0
234,American Society of Hematology,19757,TRUE,0.9124360985979653
15,American Psychological Association (APA),19424,TRUE,2.059308072487644e-4
10,American Medical Association (AMA),18493,TRUE,0.6243443465094901
29645,Ukrainian Assembly of Doctors of Science in Public Administration,18331,TRUE,0
2751,"Scientific Research Publishing, Inc.",18255,FALSE,0
13,American Geophysical Union (AGU),17481,TRUE,0.999141925519135
19162,Comprehensive Publications,17421,FALSE,0
77,The Electrochemical Society,17111,TRUE,0.9964350417859856
265,Institution of Engineering and Technology (IET),17083,TRUE,0.4450038049522918
23064,International Journal for Multidisciplinary Research (IJFMR),16151,TRUE,1
320,Association for Computing Machinery (ACM),15972,TRUE,0.9572376659153519
235,American Society for Microbiology,14654,TRUE,0.9428824894226832
8611,AME Publishing Company,13991,FALSE,0
28402,VDI Verlag GmbH,13858,TRUE,0.6152402944147785
12033,GSC Online Press,13649,TRUE,0.9997802036779251
221,American Association for the Advancement of Science (AAAS),13521,TRUE,0.9219732268323348
