id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
78,Elsevier BV,3153060,TRUE,3.767768453502312e-4
297,Springer Science and Business Media LLC,1583410,TRUE,0.2954238005317637
311,Wiley,903273,TRUE,0.8145687959232703
1968,MDPI AG,793721,TRUE,0.9995477000104571
301,Informa UK Limited,466642,TRUE,6.750356804573956e-4
263,Institute of Electrical and Electronics Engineers (IEEE),320503,TRUE,1.809655447842922e-4
286,Oxford University Press (OUP),308588,TRUE,0.8524051486123893
276,Ovid Technologies (Wolters Kluwer Health),304314,TRUE,0.5827500542203119
179,SAGE Publications,281628,TRUE,0.8063402786654736
1965,Frontiers Media SA,249620,TRUE,0.9083406778303021
316,American Chemical Society (ACS),242339,TRUE,0
9060,Egyptian Knowledge Bank,152277,TRUE,0.004570618018479481
266,IOP Publishing,142402,TRUE,0.9917135995280965
292,Royal Society of Chemistry (RSC),135752,TRUE,0.8913828157227885
374,Walter de Gruyter GmbH,116913,TRUE,0.7275752054946841
56,Cambridge University Press (CUP),87055,TRUE,0.7266785365573488
194,Georg Thieme Verlag KG,77980,TRUE,0.3759553731726084
30764,Brazilian Journals,77761,TRUE,0.9982253314643587
2273,CAIRN.INFO,74945,TRUE,0.2498365468009874
4945,Hans Publishers,72022,FALSE,0
16,American Physical Society (APS),70039,TRUE,0.2235326032638958
140,Emerald,68351,TRUE,0.9453409606296909
340,Public Library of Science (PLoS),67717,TRUE,0.9341819631702527
250,EDP Sciences,66850,TRUE,0.9660732984293194
17914,Publishing House Helvetica (Publications),58273,TRUE,0.4211384346095104
317,AIP Publishing,56548,TRUE,0.9713694560373488
239,BMJ,56407,TRUE,0.6917049302391547
530,FapUNIFESP (SciELO),55926,TRUE,0.7781353931981547
23359,Omniscient Pte Ltd,53953,FALSE,0
137,Pleiades Publishing Ltd,50877,TRUE,0.03638186213809777
147,Project MUSE,46585,TRUE,0.2848556402275411
378,Inderscience Publishers,44587,FALSE,0
2399,OpenEdition,41907,TRUE,0.4771517884840241
1086,American Association for Cancer Research (AACR),41011,TRUE,0.9749091707102971
4694,Sciencedomain International,40122,TRUE,0.9425502218234385
2581,Medknow,39282,TRUE,0.747212463723843
219,World Scientific Pub Co Pte Ltd,33717,TRUE,0.9641130586944271
19162,Comprehensive Publications,31856,FALSE,0
32523,EWA Publishing,31216,TRUE,1
233,American Society of Clinical Oncology (ASCO),30423,TRUE,0.9500049304802288
29645,Ukrainian Assembly of Doctors of Science in Public Administration,30089,TRUE,3.323473694705706e-5
32412,Darcy & Roy Press Co. Ltd.,29660,TRUE,1
234,American Society of Hematology,29426,TRUE,0.9212601101067084
285,Optica Publishing Group,28745,TRUE,0.9683075317446512
965,Bentham Science Publishers Ltd.,27795,TRUE,0.9925166396833963
23064,International Journal for Multidisciplinary Research (IJFMR),26693,TRUE,1
15,American Psychological Association (APA),25227,TRUE,1.585602727236691e-4
2751,"Scientific Research Publishing, Inc.",25010,FALSE,0
13,American Geophysical Union (AGU),24805,TRUE,0.9993549687562991
10,American Medical Association (AMA),24590,TRUE,0.62212281415209425
77,The Electrochemical Society,23865,TRUE,0.9967316153362665
14667,Universitas Pahlawan Tuanku Tambusai,23245,TRUE,0.99956979995698
265,Institution of Engineering and Technology (IET),22754,TRUE,0.4466027951129472
320,Association for Computing Machinery (ACM),22501,TRUE,0.9603573174525577
17106,The Russian Academy of Sciences,21178,TRUE,0.8476721125696477
12033,GSC Online Press,20847,TRUE,0.9997601573367871
27665,RSIS International,20623,TRUE,0.9746399650875236
235,American Society for Microbiology,20170,TRUE,0.9491819533961329
11853,Universitas Mataram,19579,TRUE,0.996475815925226
8611,AME Publishing Company,19313,FALSE,0
30593,Science Research Society,19128,TRUE,0.812892095357591
221,American Association for the Advancement of Science (AAAS),19115,TRUE,0.9240910279884907
28402,VDI Verlag GmbH,18901,TRUE,0.6211311570816359
2208,American Astronomical Society,18530,TRUE,0.9576902320561252
34520,Politeknik Pratama Purwokerto,18354,TRUE,1
3145,Copernicus GmbH,18162,TRUE,1
33635,Edtech Publishers (OPC) Private Limited,17915,TRUE,0.9997767234161317
127,S. Karger AG,17816,TRUE,0.8010215536596318
5130,Mark Allen Group,17178,TRUE,0.7141692862964257
1670,Nepal Journals Online (JOL),16531,TRUE,0.999213598693364
3433,Academy of Management,16239,TRUE,3.079007328037441e-4
2895,African Journals Online (AJOL),16156,TRUE,0.9995667244367418
31492,Green Publication,16032,TRUE,0.187999001996008
1010,JMIR Publications Inc.,15870,TRUE,0.9323251417769376
9476,International Journal for Research in Applied Science and Engineering Technology (IJRASET),15667,TRUE,0.9860215740090637
200,University of Chicago Press,15571,FALSE,0
2321,American Institute of Mathematical Sciences (AIMS),15446,TRUE,0.4689887349475592
39909,Asosiasi Riset Ilmu Manajemen dan Bisnis Indonesia,15327,TRUE,1
3821,Nomos Verlag,14685,TRUE,0.4058563159686755
30,American Society of Civil Engineers (ASCE),14559,TRUE,6.8686036128855e-5
10894,Scientific Scholar,14218,TRUE,0.5980447320298214
26763,Everant Journals,14031,TRUE,0.9997149169695674
416,Bioscientifica,14030,TRUE,0.1833214540270848
8810,International Journal of Science and Research,13803,FALSE,0
7770,Knowledge E DMCC,13542,TRUE,0.9996307783193029
9531,AkiNik Publications,13395,TRUE,7.465472191116088e-5
22072,SASPR Edu International Pvt. Ltd,13302,TRUE,0.9981205833709217
30611,Wurttembergische Landesbibliothek,13241,TRUE,0.5455781285401405
7570,Medip Academy,12807,TRUE,1
24,American Physiological Society,12672,TRUE,0.9292140151515152
4802,Verlag Dr. Otto Schmidt,12538,TRUE,0.05933960759291753
50446,Revista ft Ltda,12515,TRUE,0.7335197762684778
32237,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications),12452,TRUE,0.786781239961452
2060,Baishideng Publishing Group Inc.,12361,TRUE,0.8397378852843621
17807,Tech Science Press,12179,TRUE,0.001313736759996716
341,Proceedings of the National Academy of Sciences,11914,TRUE,0.8463991942252812
80,The Endocrine Society,11819,TRUE,0.9418732549285049
