id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
301,Informa UK Limited,16744,TRUE,0
1121,JSTOR,12430,FALSE,0
3821,Nomos Verlag,3829,TRUE,0.9979106816401149
374,Walter de Gruyter GmbH,3732,TRUE,0
56,Cambridge University Press (CUP),3631,TRUE,0.985128063894244
147,Project MUSE,2034,TRUE,9.832841691248771e-4
2030,"Peter Lang, International Academic Publishers",1938,TRUE,0.9974200206398349
7834,United Nations Publications,1385,FALSE,0
311,Wiley,1185,TRUE,0
219,World Scientific Pub Co Pte Ltd,880,TRUE,0
38378,"Dykinson, S.L.",796,TRUE,0.9409547738693467
5519,Numerique Premium,684,FALSE,0
1305,WHO Press,663,FALSE,0
38522,W. Kohlhammer GmbH,648,FALSE,0
1963,Organisation for Economic Co-Operation and Development (OECD),636,FALSE,0
6055,Verlag C.H.Beck GmbH & Co. KG,631,TRUE,0.04595879556259905
23880,Academician Publishing,622,TRUE,0.9758842443729904
2918,Edward Elgar Publishing,590,TRUE,0
165,Bristol University Press,572,TRUE,0.3321678321678322
4873,Universidade de São Paulo. Agência de Bibliotecas e Coleções Digitais,570,TRUE,1
2273,CAIRN.INFO,532,TRUE,0
2399,OpenEdition,514,TRUE,0.990272373540856
1959,Linkoping University Electronic Press,512,TRUE,0.046875
2393,University of Michigan Library,489,TRUE,0
32956,utb GmbH,479,TRUE,1
140,Emerald,436,TRUE,0.8669724770642202
19460,Haufe-Lexware GmbH and Co. KG,428,TRUE,0.8060747663551402
27363,AYA Editora,408,FALSE,0
4230,Manchester University Press,393,TRUE,0
49821,"Editorial Colex, S. L.",342,TRUE,1
200,University of Chicago Press,332,FALSE,0
4694,Sciencedomain International,326,TRUE,0
51229,FCR Yayin LTD,323,TRUE,0.9969040247678019
10140,Narr Francke Attempto Verlag GmbH + Co. KG,303,TRUE,0.8118811881188119
54506,Beltz Verlagsgruppe GmbH & Co. KG,301,TRUE,1
1697,Carl Hanser Verlag,300,FALSE,0
14109,Radboud University,294,TRUE,0.9795918367346939
25931,Centro de Investigaciones en Ciencias Sociales y Humanidades desde America Latina,290,TRUE,1
51392,Deep Science Publishing,290,TRUE,0.4310344827586207
31242,Wydawnictwo Naukowe PWN SA,283,FALSE,0
37787,Özgür Yayınları,283,TRUE,1
8044,Uniwersytet Lodzki (University of Lodz),280,TRUE,1
73,Duke University Press,272,TRUE,1
54948,Tirant lo Blanch S.L,268,TRUE,0.05597014925373134
6027,Universidad de Santiago de Compostela,260,TRUE,0
6952,Center for International Forestry Research (CIFOR) and World Agroforestry Centre (ICRAF),248,FALSE,0
21196,Jesuit University Ignatianum - Ignatianum University Press,246,TRUE,0.9715447154471545
12795,Swedish University of Agricultural Sciences,239,TRUE,0.9916317991631799
11647,UNESCO,227,TRUE,0.4625550660792952
281,MIT Press,226,TRUE,0.9292035398230089
10523,Schwabe Verlagsgruppe AG,224,TRUE,0.9464285714285714
33161,Vizetek Publishing Company,224,TRUE,0.7767857142857143
25351,Wochenschau Verlag Dr. Kurt Debus GmbH,222,TRUE,1
29737,"Nova Science Publishers, Inc.",211,TRUE,0.2417061611374408
194,Georg Thieme Verlag KG,205,TRUE,0
558,World Bank,197,TRUE,0.06091370558375635
28402,VDI Verlag GmbH,194,TRUE,1
101,Hogrefe Publishing Group,187,TRUE,1
1748,Berghahn Books,185,TRUE,1
26757,Holistence Publications,184,TRUE,0.9782608695652174
7597,Brepols Publishers NV,173,TRUE,0.4104046242774566
6872,"National Research University, Higher School of Economics (HSE)",169,TRUE,1
7719,University of Szczecin,167,TRUE,0.874251497005988
16438,Publishing House Sreda,167,TRUE,0
53793,Neya Global Publishing,167,TRUE,0.9880239520958084
5471,Transcript Verlag,164,TRUE,1
28869,University of Ljubljana,163,TRUE,0.4969325153374233
266,IOP Publishing,158,TRUE,0
